"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/28/2023","AirNow","060131004","1","0.047","ppm","44","San Pablo","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/29/2023","AirNow","060131004","1","0.042","ppm","39","San Pablo","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/30/2023","AirNow","060131004","1","0.042","ppm","39","San Pablo","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/31/2023","AirNow","060131004","1","0.043","ppm","40","San Pablo","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/01/2023","AirNow","060131004","1","0.042","ppm","39","San Pablo","19","79.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/01/2023","AirNow","060132007","1","0.033","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/02/2023","AirNow","060132007","1","0.029","ppm","27","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/03/2023","AirNow","060132007","1","0.022","ppm","20","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/04/2023","AirNow","060132007","1","0.038","ppm","35","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/05/2023","AirNow","060132007","1","0.037","ppm","34","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/06/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","23","96.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/07/2023","AirNow","060132007","1","0.035","ppm","32","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/08/2023","AirNow","060132007","1","0.033","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/09/2023","AirNow","060132007","1","0.033","ppm","31","San Ramon","22","92.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/10/2023","AirNow","060132007","1","0.041","ppm","38","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/11/2023","AirNow","060132007","1","0.028","ppm","26","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/12/2023","AirNow","060132007","1","0.025","ppm","23","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/13/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/14/2023","AirNow","060132007","1","0.035","ppm","32","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/15/2023","AirNow","060132007","1","0.036","ppm","33","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/16/2023","AirNow","060132007","1","0.034","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/17/2023","AirNow","060132007","1","0.023","ppm","21","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/18/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/19/2023","AirNow","060132007","1","0.027","ppm","25","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/20/2023","AirNow","060132007","1","0.032","ppm","30","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/21/2023","AirNow","060132007","1","0.026","ppm","24","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/22/2023","AirNow","060132007","1","0.034","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/23/2023","AirNow","060132007","1","0.033","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/24/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/25/2023","AirNow","060132007","1","0.033","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/26/2023","AirNow","060132007","1","0.032","ppm","30","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/27/2023","AirNow","060132007","1","0.023","ppm","21","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/28/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/29/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/30/2023","AirNow","060132007","1","0.032","ppm","30","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"01/31/2023","AirNow","060132007","1","0.032","ppm","30","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/01/2023","AirNow","060132007","1","0.018","ppm","17","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/02/2023","AirNow","060132007","1","0.018","ppm","17","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/03/2023","AirNow","060132007","1","0.024","ppm","22","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/04/2023","AirNow","060132007","1","0.035","ppm","32","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/05/2023","AirNow","060132007","1","0.034","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/06/2023","AirNow","060132007","1","0.029","ppm","27","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/07/2023","AirNow","060132007","1","0.025","ppm","23","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/08/2023","AirNow","060132007","1","0.028","ppm","26","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/09/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/10/2023","AirNow","060132007","1","0.034","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/11/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/12/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/13/2023","AirNow","060132007","1","0.029","ppm","27","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/14/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/15/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/16/2023","AirNow","060132007","1","0.025","ppm","23","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/17/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/18/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/19/2023","AirNow","060132007","1","0.031","ppm","29","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/20/2023","AirNow","060132007","1","0.03","ppm","28","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/21/2023","AirNow","060132007","1","0.032","ppm","30","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/22/2023","AirNow","060132007","1","0.032","ppm","30","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/23/2023","AirNow","060132007","1","0.039","ppm","36","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/24/2023","AirNow","060132007","1","0.04","ppm","37","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/25/2023","AirNow","060132007","1","0.034","ppm","31","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/26/2023","AirNow","060132007","1","0.036","ppm","33","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/27/2023","AirNow","060132007","1","0.041","ppm","38","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"02/28/2023","AirNow","060132007","1","0.039","ppm","36","San Ramon","21","88.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/01/2023","AirNow","060132007","1","0.04","ppm","37","San Ramon","19","79.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/02/2023","AirNow","060132007","1","0.037","ppm","34","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/03/2023","AirNow","060132007","1","0.04","ppm","37","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/04/2023","AirNow","060132007","1","0.044","ppm","41","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/05/2023","AirNow","060132007","1","0.046","ppm","43","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/06/2023","AirNow","060132007","1","0.041","ppm","38","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/07/2023","AirNow","060132007","1","0.042","ppm","39","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/08/2023","AirNow","060132007","1","0.045","ppm","42","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/09/2023","AirNow","060132007","1","0.037","ppm","34","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
"03/10/2023","AirNow","060132007","1","0.043","ppm","40","San Ramon","24","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.743649","-121.934188"
