Site ID,Latitude (before),Longitude (before),Latitude (after),Longitude (after)
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60010013,122,8,122,8
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60070008,155,20,155,20
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
60090001,129,48,129,48
